entry_time,exit_time,direction,entry,exit,outcome,pips
2026-05-30 15:35:00,2026-05-30 15:40:00,BUY,4544.05396,4543.05396,LOSS,-10.0
2026-05-30 15:50:00,2026-05-30 15:55:00,BUY,4544.0627,4543.0627,LOSS,-10.0
2026-05-30 16:00:00,2026-05-30 16:05:00,SELL,4540.93992,4541.93992,LOSS,-10.0
2026-05-30 16:10:00,2026-05-30 16:15:00,BUY,4544.06363,4543.06363,LOSS,-10.0
2026-05-30 16:20:00,2026-05-30 16:25:00,SELL,4540.93738,4541.93738,LOSS,-10.0
2026-05-30 16:40:00,2026-05-30 16:45:00,SELL,4540.93545,4541.93545,LOSS,-10.0
2026-05-30 17:00:00,2026-05-30 17:05:00,SELL,4540.93406,4541.93406,LOSS,-10.0
2026-05-30 17:20:00,2026-05-30 17:25:00,SELL,4540.93314,4541.93314,LOSS,-10.0
2026-05-30 17:30:00,2026-05-30 17:35:00,BUY,4544.06892,4543.06892,LOSS,-10.0
2026-05-30 17:40:00,2026-05-30 17:45:00,SELL,4540.93278,4541.93278,LOSS,-10.0
2026-05-30 17:50:00,2026-05-30 17:55:00,BUY,4544.06902,4543.06902,LOSS,-10.0
2026-05-30 18:00:00,2026-05-30 18:05:00,SELL,4540.93295,4541.93295,LOSS,-10.0
2026-05-30 18:10:00,2026-05-30 18:15:00,BUY,4544.06858,4543.06858,LOSS,-10.0
2026-05-30 18:20:00,2026-05-30 18:25:00,SELL,4540.93365,4541.93365,LOSS,-10.0
2026-05-30 18:30:00,2026-05-30 18:35:00,BUY,4544.06762,4543.06762,LOSS,-10.0
2026-05-30 18:40:00,2026-05-30 18:45:00,SELL,4540.93488,4541.93488,LOSS,-10.0
2026-05-30 19:00:00,2026-05-30 19:05:00,SELL,4540.93662,4541.93662,LOSS,-10.0
2026-05-30 19:20:00,2026-05-30 19:25:00,SELL,4540.93886,4541.93886,LOSS,-10.0
2026-05-30 19:35:00,2026-05-30 19:40:00,SELL,4540.96442,4541.96442,LOSS,-10.0
2026-05-30 19:50:00,2026-05-30 19:55:00,BUY,4544.06203,4543.06203,LOSS,-10.0
2026-05-30 20:30:00,2026-05-30 20:35:00,BUY,4544.05949,4543.05949,LOSS,-10.0
2026-05-30 20:50:00,2026-05-30 20:55:00,BUY,4544.05801,4543.05801,LOSS,-10.0
2026-05-30 21:10:00,2026-05-30 21:15:00,BUY,4544.0564,4543.0564,LOSS,-10.0
2026-05-30 21:30:00,2026-05-30 21:35:00,BUY,4544.04,4543.04,LOSS,-10.0
2026-05-30 21:45:00,2026-05-30 21:50:00,BUY,4544.0625,4543.0625,LOSS,-10.0
2026-05-30 21:55:00,2026-05-30 22:00:00,SELL,4540.94204,4541.94204,LOSS,-10.0
2026-05-30 22:05:00,2026-05-30 22:10:00,BUY,4544.06519,4543.06519,LOSS,-10.0
2026-05-30 22:15:00,2026-05-30 22:20:00,SELL,4540.93959,4541.93959,LOSS,-10.0
2026-05-30 22:25:00,2026-05-30 22:30:00,BUY,4544.0674,4543.0674,LOSS,-10.0
2026-05-30 22:35:00,2026-05-30 22:40:00,SELL,4540.93763,4541.93763,LOSS,-10.0
2026-05-30 22:45:00,2026-05-30 22:50:00,BUY,4544.06911,4543.06911,LOSS,-10.0
2026-05-30 22:55:00,2026-05-30 23:00:00,SELL,4540.93618,4541.93618,LOSS,-10.0
2026-05-30 23:05:00,2026-05-30 23:10:00,BUY,4544.0703,4543.0703,LOSS,-10.0
2026-05-30 23:15:00,2026-05-30 23:20:00,SELL,4540.93525,4541.93525,LOSS,-10.0
2026-05-30 23:25:00,2026-05-30 23:30:00,BUY,4544.07096,4543.07096,LOSS,-10.0
2026-05-30 23:35:00,2026-05-30 23:40:00,SELL,4540.93485,4541.93485,LOSS,-10.0
2026-05-30 23:45:00,2026-05-30 23:50:00,BUY,4544.07109,4543.07109,LOSS,-10.0
2026-05-30 23:55:00,2026-05-31 00:00:00,SELL,4540.93499,4541.93499,LOSS,-10.0
2026-05-31 00:05:00,2026-05-31 00:10:00,BUY,4544.07069,4543.07069,LOSS,-10.0
2026-05-31 00:15:00,2026-05-31 00:20:00,SELL,4540.93565,4541.93565,LOSS,-10.0
2026-05-31 00:25:00,2026-05-31 00:30:00,BUY,4544.06977,4543.06977,LOSS,-10.0
2026-05-31 00:35:00,2026-05-31 00:40:00,SELL,4540.93684,4541.93684,LOSS,-10.0
2026-05-31 00:45:00,2026-05-31 00:50:00,BUY,4544.06832,4543.06832,LOSS,-10.0
2026-05-31 00:55:00,2026-05-31 01:00:00,SELL,4540.93855,4541.93855,LOSS,-10.0
2026-05-31 01:05:00,2026-05-31 01:10:00,BUY,4544.06636,4543.06636,LOSS,-10.0
2026-05-31 01:15:00,2026-05-31 01:20:00,SELL,4540.94076,4541.94076,LOSS,-10.0
2026-05-31 01:35:00,2026-05-31 01:40:00,SELL,4540.94345,4541.94345,LOSS,-10.0
2026-05-31 01:50:00,2026-05-31 01:55:00,SELL,4540.96594,4541.96594,LOSS,-10.0
2026-05-31 02:05:00,2026-05-31 02:10:00,BUY,4544.05759,4543.05759,LOSS,-10.0
2026-05-31 02:25:00,2026-05-31 02:30:00,BUY,4544.05378,4543.05378,LOSS,-10.0
2026-05-31 02:45:00,2026-05-31 02:50:00,BUY,4544.04957,4543.04957,LOSS,-10.0
2026-05-31 03:05:00,2026-05-31 03:10:00,BUY,4544.045,4543.045,LOSS,-10.0
2026-05-31 03:25:00,2026-05-31 03:30:00,BUY,4544.0401,4543.0401,LOSS,-10.0
2026-05-31 03:40:00,2026-05-31 03:45:00,BUY,4544.06244,4543.06244,LOSS,-10.0
2026-05-31 03:50:00,2026-05-31 03:55:00,SELL,4540.9421,4541.9421,LOSS,-10.0
2026-05-31 04:00:00,2026-05-31 04:05:00,BUY,4544.06514,4543.06514,LOSS,-10.0
2026-05-31 04:10:00,2026-05-31 04:15:00,SELL,4540.93963,4541.93963,LOSS,-10.0
2026-05-31 04:20:00,2026-05-31 04:25:00,BUY,4544.06736,4543.06736,LOSS,-10.0
2026-05-31 04:30:00,2026-05-31 04:35:00,SELL,4540.93766,4541.93766,LOSS,-10.0
2026-05-31 04:40:00,2026-05-31 04:45:00,BUY,4544.06908,4543.06908,LOSS,-10.0
2026-05-31 04:50:00,2026-05-31 04:55:00,SELL,4540.9362,4541.9362,LOSS,-10.0
2026-05-31 05:00:00,2026-05-31 05:05:00,BUY,4544.07028,4543.07028,LOSS,-10.0
2026-05-31 05:10:00,2026-05-31 05:15:00,SELL,4540.93526,4541.93526,LOSS,-10.0
2026-05-31 05:20:00,2026-05-31 05:25:00,BUY,4544.07095,4543.07095,LOSS,-10.0
2026-05-31 05:30:00,2026-05-31 05:35:00,SELL,4540.93486,4541.93486,LOSS,-10.0
2026-05-31 05:40:00,2026-05-31 05:45:00,BUY,4544.0711,4543.0711,LOSS,-10.0
2026-05-31 05:50:00,2026-05-31 05:55:00,SELL,4540.93498,4541.93498,LOSS,-10.0
2026-05-31 06:00:00,2026-05-31 06:05:00,BUY,4544.07071,4543.07071,LOSS,-10.0
2026-05-31 06:10:00,2026-05-31 06:15:00,SELL,4540.93563,4541.93563,LOSS,-10.0
2026-05-31 06:20:00,2026-05-31 06:25:00,BUY,4544.06979,4543.06979,LOSS,-10.0
2026-05-31 06:30:00,2026-05-31 06:35:00,SELL,4540.93681,4541.93681,LOSS,-10.0
2026-05-31 06:40:00,2026-05-31 06:45:00,BUY,4544.06835,4543.06835,LOSS,-10.0
2026-05-31 06:50:00,2026-05-31 06:55:00,SELL,4540.93851,4541.93851,LOSS,-10.0
2026-05-31 07:00:00,2026-05-31 07:05:00,BUY,4544.0664,4543.0664,LOSS,-10.0
2026-05-31 07:10:00,2026-05-31 07:15:00,SELL,4540.94071,4541.94071,LOSS,-10.0
2026-05-31 07:30:00,2026-05-31 07:35:00,SELL,4540.94339,4541.94339,LOSS,-10.0
2026-05-31 07:45:00,2026-05-31 07:50:00,SELL,4540.96604,4541.96604,LOSS,-10.0
2026-05-31 08:00:00,2026-05-31 08:05:00,BUY,4544.05766,4543.05766,LOSS,-10.0
2026-05-31 08:20:00,2026-05-31 08:25:00,BUY,4544.05386,4543.05386,LOSS,-10.0
2026-05-31 08:40:00,2026-05-31 08:45:00,BUY,4544.04966,4543.04966,LOSS,-10.0
2026-05-31 09:00:00,2026-05-31 09:05:00,BUY,4544.0451,4543.0451,LOSS,-10.0
2026-05-31 09:20:00,2026-05-31 09:25:00,BUY,4544.04021,4543.04021,LOSS,-10.0
2026-05-31 09:35:00,2026-05-31 09:40:00,BUY,4544.06238,4543.06238,LOSS,-10.0
2026-05-31 09:45:00,2026-05-31 09:50:00,SELL,4540.94215,4541.94215,LOSS,-10.0
2026-05-31 09:55:00,2026-05-31 10:00:00,BUY,4544.06509,4543.06509,LOSS,-10.0
2026-05-31 10:05:00,2026-05-31 10:10:00,SELL,4540.93968,4541.93968,LOSS,-10.0
2026-05-31 10:15:00,2026-05-31 10:20:00,BUY,4544.06732,4543.06732,LOSS,-10.0
2026-05-31 10:25:00,2026-05-31 10:30:00,SELL,4540.9377,4541.9377,LOSS,-10.0
2026-05-31 10:35:00,2026-05-31 10:40:00,BUY,4544.06905,4543.06905,LOSS,-10.0
2026-05-31 10:45:00,2026-05-31 10:50:00,SELL,4540.93623,4541.93623,LOSS,-10.0
2026-05-31 10:55:00,2026-05-31 11:00:00,BUY,4544.07026,4543.07026,LOSS,-10.0
2026-05-31 11:05:00,2026-05-31 11:10:00,SELL,4540.93528,4541.93528,LOSS,-10.0
2026-05-31 11:15:00,2026-05-31 11:20:00,BUY,4544.07094,4543.07094,LOSS,-10.0
2026-05-31 11:25:00,2026-05-31 11:30:00,SELL,4540.93486,4541.93486,LOSS,-10.0
2026-05-31 11:35:00,2026-05-31 11:40:00,BUY,4544.0711,4543.0711,LOSS,-10.0
2026-05-31 11:45:00,2026-05-31 11:50:00,SELL,4540.93497,4541.93497,LOSS,-10.0
2026-05-31 11:55:00,2026-05-31 12:00:00,BUY,4544.07072,4543.07072,LOSS,-10.0
2026-05-31 12:05:00,2026-05-31 12:10:00,SELL,4540.93561,4541.93561,LOSS,-10.0
2026-05-31 12:15:00,2026-05-31 12:20:00,BUY,4544.06981,4543.06981,LOSS,-10.0
2026-05-31 12:25:00,2026-05-31 12:30:00,SELL,4540.93678,4541.93678,LOSS,-10.0
2026-05-31 12:35:00,2026-05-31 12:40:00,BUY,4544.06839,4543.06839,LOSS,-10.0
2026-05-31 12:45:00,2026-05-31 12:50:00,SELL,4540.93847,4541.93847,LOSS,-10.0
2026-05-31 12:55:00,2026-05-31 13:00:00,BUY,4544.06645,4543.06645,LOSS,-10.0
2026-05-31 13:05:00,2026-05-31 13:10:00,SELL,4540.94066,4541.94066,LOSS,-10.0
2026-05-31 13:25:00,2026-05-31 13:30:00,SELL,4540.94333,4541.94333,LOSS,-10.0
2026-05-31 13:40:00,2026-05-31 13:45:00,SELL,4540.96615,4541.96615,LOSS,-10.0
2026-05-31 13:55:00,2026-05-31 14:00:00,BUY,4544.05774,4543.05774,LOSS,-10.0
2026-05-31 14:15:00,2026-05-31 14:20:00,BUY,4544.05394,4543.05394,LOSS,-10.0
2026-05-31 14:35:00,2026-05-31 14:40:00,BUY,4544.04975,4543.04975,LOSS,-10.0
2026-05-31 14:55:00,2026-05-31 15:00:00,BUY,4544.0452,4543.0452,LOSS,-10.0
2026-05-31 15:15:00,2026-05-31 15:20:00,BUY,4544.04031,4543.04031,LOSS,-10.0
2026-05-31 15:30:00,2026-05-31 15:35:00,BUY,4544.06232,4543.06232,LOSS,-10.0
2026-05-31 15:40:00,2026-05-31 15:45:00,SELL,4540.94221,4541.94221,LOSS,-10.0
2026-05-31 15:50:00,2026-05-31 15:55:00,BUY,4544.06504,4543.06504,LOSS,-10.0
2026-05-31 16:00:00,2026-05-31 16:05:00,SELL,4540.93972,4541.93972,LOSS,-10.0
2026-05-31 16:10:00,2026-05-31 16:15:00,BUY,4544.06728,4543.06728,LOSS,-10.0
2026-05-31 16:20:00,2026-05-31 16:25:00,SELL,4540.93773,4541.93773,LOSS,-10.0
2026-05-31 16:30:00,2026-05-31 16:35:00,BUY,4544.06902,4543.06902,LOSS,-10.0
2026-05-31 16:40:00,2026-05-31 16:45:00,SELL,4540.93625,4541.93625,LOSS,-10.0
2026-05-31 16:50:00,2026-05-31 16:55:00,BUY,4544.07024,4543.07024,LOSS,-10.0
2026-05-31 17:00:00,2026-05-31 17:05:00,SELL,4540.93529,4541.93529,LOSS,-10.0
2026-05-31 17:10:00,2026-05-31 17:15:00,BUY,4544.07094,4543.07094,LOSS,-10.0
2026-05-31 17:20:00,2026-05-31 17:25:00,SELL,4540.93486,4541.93486,LOSS,-10.0
2026-05-31 17:30:00,2026-05-31 17:35:00,BUY,4544.0711,4543.0711,LOSS,-10.0
2026-05-31 17:40:00,2026-05-31 17:45:00,SELL,4540.93496,4541.93496,LOSS,-10.0
2026-05-31 17:50:00,2026-05-31 17:55:00,BUY,4544.07073,4543.07073,LOSS,-10.0
2026-05-31 18:00:00,2026-05-31 18:05:00,SELL,4540.93559,4541.93559,LOSS,-10.0
2026-05-31 18:10:00,2026-05-31 18:15:00,BUY,4544.06984,4543.06984,LOSS,-10.0
2026-05-31 18:20:00,2026-05-31 18:25:00,SELL,4540.93675,4541.93675,LOSS,-10.0
2026-05-31 18:30:00,2026-05-31 18:35:00,BUY,4544.06842,4543.06842,LOSS,-10.0
2026-05-31 18:40:00,2026-05-31 18:45:00,SELL,4540.93843,4541.93843,LOSS,-10.0
2026-05-31 18:50:00,2026-05-31 18:55:00,BUY,4544.06649,4543.06649,LOSS,-10.0
2026-05-31 19:00:00,2026-05-31 19:05:00,SELL,4540.94061,4541.94061,LOSS,-10.0
2026-05-31 19:20:00,2026-05-31 19:25:00,SELL,4540.94327,4541.94327,LOSS,-10.0
2026-05-31 19:35:00,2026-05-31 19:40:00,SELL,4540.96625,4541.96625,LOSS,-10.0
2026-05-31 19:50:00,2026-05-31 19:55:00,BUY,4544.05781,4543.05781,LOSS,-10.0
2026-05-31 20:10:00,2026-05-31 20:15:00,BUY,4544.05402,4543.05402,LOSS,-10.0
2026-05-31 20:30:00,2026-05-31 20:35:00,BUY,4544.04984,4543.04984,LOSS,-10.0
2026-05-31 20:50:00,2026-05-31 20:55:00,BUY,4544.04529,4543.04529,LOSS,-10.0
2026-05-31 21:10:00,2026-05-31 21:15:00,BUY,4544.04041,4543.04041,LOSS,-10.0
2026-05-31 21:25:00,2026-05-31 21:30:00,BUY,4544.06226,4543.06226,LOSS,-10.0
2026-05-31 21:35:00,2026-05-31 21:40:00,SELL,4540.94226,4541.94226,LOSS,-10.0
2026-05-31 21:45:00,2026-05-31 21:50:00,BUY,4544.06499,4543.06499,LOSS,-10.0
2026-05-31 21:55:00,2026-05-31 22:00:00,SELL,4540.93977,4541.93977,LOSS,-10.0
2026-05-31 22:05:00,2026-05-31 22:10:00,BUY,4544.06724,4543.06724,LOSS,-10.0
2026-05-31 22:15:00,2026-05-31 22:20:00,SELL,4540.93777,4541.93777,LOSS,-10.0
2026-05-31 22:25:00,2026-05-31 22:30:00,BUY,4544.06899,4543.06899,LOSS,-10.0
2026-05-31 22:35:00,2026-05-31 22:40:00,SELL,4540.93628,4541.93628,LOSS,-10.0
2026-05-31 22:45:00,2026-05-31 22:50:00,BUY,4544.07022,4543.07022,LOSS,-10.0
2026-05-31 22:55:00,2026-05-31 23:00:00,SELL,4540.93531,4541.93531,LOSS,-10.0
2026-05-31 23:05:00,2026-05-31 23:10:00,BUY,4544.07093,4543.07093,LOSS,-10.0
2026-05-31 23:15:00,2026-05-31 23:20:00,SELL,4540.93487,4541.93487,LOSS,-10.0
2026-05-31 23:25:00,2026-05-31 23:30:00,BUY,4544.0711,4543.0711,LOSS,-10.0
2026-05-31 23:35:00,2026-05-31 23:40:00,SELL,4540.93496,4541.93496,LOSS,-10.0
2026-05-31 23:45:00,2026-05-31 23:50:00,BUY,4544.07075,4543.07075,LOSS,-10.0
2026-05-31 23:55:00,2026-06-01 00:00:00,SELL,4540.93558,4541.93558,LOSS,-10.0
2026-06-01 00:05:00,2026-06-01 00:10:00,BUY,4544.06986,4543.06986,LOSS,-10.0
2026-06-01 00:15:00,2026-06-01 00:20:00,SELL,4540.93672,4541.93672,LOSS,-10.0
2026-06-01 00:25:00,2026-06-01 00:30:00,BUY,4544.06845,4543.06845,LOSS,-10.0
2026-06-01 00:35:00,2026-06-01 00:40:00,SELL,4540.93839,4541.93839,LOSS,-10.0
2026-06-01 00:45:00,2026-06-01 00:50:00,BUY,4544.06654,4543.06654,LOSS,-10.0
2026-06-01 00:55:00,2026-06-01 01:00:00,SELL,4540.94056,4541.94056,LOSS,-10.0
2026-06-01 01:15:00,2026-06-01 01:20:00,SELL,4540.94321,4541.94321,LOSS,-10.0
2026-06-01 01:30:00,2026-06-01 01:35:00,SELL,4540.96635,4541.96635,LOSS,-10.0
2026-06-01 01:45:00,2026-06-01 01:50:00,BUY,4544.05788,4543.05788,LOSS,-10.0
2026-06-01 02:05:00,2026-06-01 02:10:00,BUY,4544.05411,4543.05411,LOSS,-10.0
2026-06-01 02:25:00,2026-06-01 02:30:00,BUY,4544.04993,4543.04993,LOSS,-10.0
2026-06-01 02:45:00,2026-06-01 02:50:00,BUY,4544.04539,4543.04539,LOSS,-10.0
2026-06-01 03:05:00,2026-06-01 03:10:00,BUY,4544.04052,4543.04052,LOSS,-10.0
2026-06-01 03:20:00,2026-06-01 03:25:00,BUY,4544.0622,4543.0622,LOSS,-10.0
2026-06-01 03:30:00,2026-06-01 03:35:00,SELL,4540.94232,4541.94232,LOSS,-10.0
2026-06-01 03:40:00,2026-06-01 03:45:00,BUY,4544.06494,4543.06494,LOSS,-10.0
2026-06-01 03:50:00,2026-06-01 03:55:00,SELL,4540.93982,4541.93982,LOSS,-10.0
2026-06-01 04:00:00,2026-06-01 04:05:00,BUY,4544.06289,4543.06289,LOSS,-10.0
2026-06-01 04:10:00,2026-06-01 04:15:00,SELL,4540.88191,4541.88191,LOSS,-10.0
2026-06-01 04:20:00,2026-06-01 04:25:00,BUY,4544.06896,4543.06896,LOSS,-10.0
2026-06-01 04:30:00,2026-06-01 04:35:00,SELL,4540.9363,4541.9363,LOSS,-10.0
2026-06-01 04:50:00,2026-06-01 04:55:00,SELL,4540.93326,4541.93326,LOSS,-10.0
2026-06-01 05:00:00,2026-06-01 05:05:00,BUY,4544.06342,4543.06342,LOSS,-10.0
2026-06-01 05:10:00,2026-06-01 05:15:00,SELL,4540.88168,4541.88168,LOSS,-10.0
2026-06-01 05:20:00,2026-06-01 05:25:00,BUY,4544.06698,4543.06698,LOSS,-10.0
2026-06-01 05:30:00,2026-06-01 05:35:00,SELL,4540.88099,4541.88099,LOSS,-10.0
2026-06-01 05:40:00,2026-06-01 05:45:00,BUY,4544.07076,4543.07076,LOSS,-10.0
2026-06-01 05:50:00,2026-06-01 05:55:00,SELL,4540.88193,4541.88193,LOSS,-10.0
2026-06-01 06:00:00,2026-06-01 06:05:00,BUY,4544.07198,4543.07198,LOSS,-10.0
2026-06-01 06:30:00,2026-06-01 06:35:00,SELL,4540.93629,4541.93629,LOSS,-10.0
2026-06-01 06:50:00,2026-06-01 06:55:00,SELL,4540.94051,4541.94051,LOSS,-10.0
2026-06-01 07:10:00,2026-06-01 07:15:00,SELL,4540.8574,4541.8574,LOSS,-10.0
2026-06-01 09:05:00,2026-06-01 09:10:00,BUY,4542.25675,4541.25675,LOSS,-10.0
2026-06-01 10:35:00,2026-06-01 10:40:00,SELL,4535.78289,4536.78289,LOSS,-10.0
2026-06-01 15:20:00,2026-06-01 15:25:00,BUY,4524.31384,4523.31384,LOSS,-10.0
2026-06-01 16:10:00,2026-06-01 16:15:00,SELL,4513.57856,4514.57856,LOSS,-10.0
2026-06-01 20:15:00,2026-06-01 20:20:00,BUY,4502.36894,4501.36894,LOSS,-10.0
2026-06-01 22:20:00,2026-06-01 22:25:00,SELL,4500.00658,4501.00658,LOSS,-10.0
2026-06-01 22:30:00,2026-06-01 22:35:00,SELL,4498.98306,4499.98306,LOSS,-10.0
2026-06-02 01:30:00,2026-06-02 01:35:00,BUY,4477.78745,4476.78745,LOSS,-10.0
2026-06-02 08:10:00,2026-06-02 08:15:00,BUY,4485.9652,4484.9652,LOSS,-10.0
2026-06-02 10:05:00,2026-06-02 10:10:00,SELL,4476.61963,4477.61963,LOSS,-10.0
2026-06-02 10:20:00,2026-06-02 10:25:00,BUY,4490.02584,4489.02584,LOSS,-10.0
2026-06-02 11:05:00,2026-06-02 11:10:00,SELL,4480.1897,4481.1897,LOSS,-10.0
2026-06-02 11:15:00,2026-06-02 11:20:00,SELL,4480.4188,4481.4188,LOSS,-10.0
2026-06-02 11:25:00,2026-06-02 11:30:00,BUY,4491.10298,4490.10298,LOSS,-10.0
2026-06-02 11:40:00,2026-06-02 11:45:00,SELL,4481.00684,4482.00684,LOSS,-10.0
2026-06-02 13:00:00,2026-06-02 13:05:00,BUY,4489.31946,4488.31946,LOSS,-10.0
2026-06-02 18:45:00,2026-06-02 18:50:00,SELL,4527.38641,4528.38641,LOSS,-10.0
2026-06-02 20:50:00,2026-06-02 20:55:00,BUY,4532.56956,4531.56956,LOSS,-10.0
2026-06-02 21:35:00,2026-06-02 21:40:00,SELL,4525.69587,4526.69587,LOSS,-10.0
2026-06-03 06:10:00,2026-06-03 06:15:00,BUY,4491.09741,4490.09741,LOSS,-10.0
2026-06-03 08:50:00,2026-06-03 08:55:00,SELL,4486.43885,4487.43885,LOSS,-10.0
2026-06-03 11:10:00,2026-06-03 11:15:00,SELL,4468.86277,4469.86277,LOSS,-10.0
2026-06-03 12:25:00,2026-06-03 12:30:00,BUY,4480.23589,4479.23589,LOSS,-10.0
2026-06-03 20:10:00,2026-06-03 20:15:00,BUY,4462.45375,4461.45375,LOSS,-10.0
2026-06-03 22:25:00,2026-06-03 22:30:00,SELL,4451.31067,4452.31067,LOSS,-10.0
2026-06-03 22:55:00,2026-06-03 23:00:00,BUY,4463.57739,4462.57739,LOSS,-10.0
2026-06-03 23:20:00,2026-06-03 23:25:00,SELL,4449.59772,4450.59772,LOSS,-10.0
2026-06-04 01:10:00,2026-06-04 01:15:00,SELL,4444.6581,4445.6581,LOSS,-10.0
2026-06-04 03:15:00,2026-06-04 03:20:00,BUY,4443.74569,4442.74569,LOSS,-10.0
2026-06-04 04:55:00,2026-06-04 05:00:00,BUY,4443.4619,4442.4619,LOSS,-10.0
2026-06-04 06:10:00,2026-06-04 06:15:00,SELL,4438.29865,4439.29865,LOSS,-10.0
2026-06-04 08:45:00,2026-06-04 08:50:00,BUY,4439.91067,4438.91067,LOSS,-10.0
2026-06-04 13:45:00,2026-06-04 13:50:00,SELL,4458.6081,4459.6081,LOSS,-10.0
2026-06-04 14:10:00,2026-06-04 14:15:00,BUY,4472.2471,4471.2471,LOSS,-10.0
2026-06-04 16:10:00,2026-06-04 16:15:00,BUY,4475.96785,4474.96785,LOSS,-10.0
2026-06-04 19:20:00,2026-06-04 19:25:00,BUY,4467.93624,4466.93624,LOSS,-10.0
2026-06-05 03:15:00,2026-06-05 03:20:00,SELL,4474.17213,4475.17213,LOSS,-10.0
2026-06-05 05:15:00,2026-06-05 05:20:00,BUY,4480.13077,4479.13077,LOSS,-10.0
2026-06-05 06:25:00,2026-06-05 06:30:00,SELL,4476.29114,4477.29114,LOSS,-10.0
2026-06-05 08:20:00,2026-06-05 08:25:00,BUY,4480.34506,4479.34506,LOSS,-10.0
2026-06-05 08:50:00,2026-06-05 08:55:00,SELL,4469.51784,4470.51784,LOSS,-10.0
2026-06-05 15:00:00,2026-06-05 15:05:00,BUY,4451.07293,4450.07293,LOSS,-10.0
2026-06-05 16:00:00,2026-06-05 16:05:00,SELL,4435.46746,4436.46746,LOSS,-10.0
2026-06-05 16:35:00,2026-06-05 16:40:00,BUY,4451.08084,4450.08084,LOSS,-10.0
2026-06-05 21:20:00,2026-06-05 21:25:00,SELL,4461.60667,4462.60667,LOSS,-10.0
2026-06-05 22:30:00,2026-06-05 22:35:00,SELL,4452.56902,4453.56902,LOSS,-10.0
2026-06-06 03:55:00,2026-06-06 04:00:00,BUY,4344.71285,4343.71285,LOSS,-10.0
2026-06-06 06:45:00,2026-06-06 06:50:00,BUY,4331.13064,4330.13064,LOSS,-10.0
2026-06-06 13:45:00,2026-06-06 13:50:00,SELL,4328.57331,4329.57331,LOSS,-10.0
2026-06-06 13:55:00,2026-06-06 14:00:00,BUY,4331.70144,4330.70144,LOSS,-10.0
2026-06-06 14:05:00,2026-06-06 14:10:00,SELL,4328.5725,4329.5725,LOSS,-10.0
2026-06-06 14:15:00,2026-06-06 14:20:00,BUY,4331.70948,4330.70948,LOSS,-10.0
2026-06-06 14:25:00,2026-06-06 14:30:00,SELL,4328.58157,4329.58157,LOSS,-10.0
2026-06-06 14:35:00,2026-06-06 14:40:00,BUY,4331.71144,4330.71144,LOSS,-10.0
2026-06-06 14:45:00,2026-06-06 14:50:00,SELL,4328.58173,4329.58173,LOSS,-10.0
2026-06-06 14:55:00,2026-06-06 15:00:00,BUY,4331.7016,4330.7016,LOSS,-10.0
2026-06-06 15:05:00,2026-06-06 15:10:00,SELL,4328.5731,4329.5731,LOSS,-10.0
2026-06-06 15:15:00,2026-06-06 15:20:00,BUY,4331.70064,4330.70064,LOSS,-10.0
2026-06-06 15:25:00,2026-06-06 15:30:00,SELL,4328.57431,4329.57431,LOSS,-10.0
2026-06-06 15:35:00,2026-06-06 15:40:00,BUY,4331.69918,4330.69918,LOSS,-10.0
2026-06-06 15:45:00,2026-06-06 15:50:00,SELL,4328.58526,4329.58526,LOSS,-10.0
2026-06-06 16:25:00,2026-06-06 16:30:00,SELL,4328.58081,4329.58081,LOSS,-10.0
2026-06-06 16:40:00,2026-06-06 16:45:00,SELL,4328.60291,4329.60291,LOSS,-10.0
2026-06-06 17:15:00,2026-06-06 17:20:00,BUY,4331.69658,4330.69658,LOSS,-10.0
2026-06-06 17:35:00,2026-06-06 17:40:00,BUY,4331.68094,4330.68094,LOSS,-10.0
2026-06-06 17:55:00,2026-06-06 18:00:00,BUY,4331.67654,4330.67654,LOSS,-10.0
2026-06-06 18:15:00,2026-06-06 18:20:00,BUY,4331.67183,4330.67183,LOSS,-10.0
2026-06-06 18:30:00,2026-06-06 18:35:00,BUY,4331.70144,4330.70144,LOSS,-10.0
2026-06-06 18:40:00,2026-06-06 18:45:00,SELL,4328.59004,4329.59004,LOSS,-10.0
2026-06-06 19:00:00,2026-06-06 19:05:00,SELL,4328.57829,4329.57829,LOSS,-10.0
2026-06-06 19:10:00,2026-06-06 19:15:00,BUY,4331.7007,4330.7007,LOSS,-10.0
2026-06-06 19:20:00,2026-06-06 19:25:00,SELL,4328.57649,4329.57649,LOSS,-10.0
2026-06-06 19:30:00,2026-06-06 19:35:00,BUY,4331.70228,4330.70228,LOSS,-10.0
2026-06-06 19:40:00,2026-06-06 19:45:00,SELL,4328.57518,4329.57518,LOSS,-10.0
2026-06-06 19:50:00,2026-06-06 19:55:00,BUY,4331.69958,4330.69958,LOSS,-10.0
2026-06-06 20:00:00,2026-06-06 20:05:00,SELL,4328.58006,4329.58006,LOSS,-10.0
2026-06-06 20:10:00,2026-06-06 20:15:00,BUY,4331.70946,4330.70946,LOSS,-10.0
2026-06-06 20:20:00,2026-06-06 20:25:00,SELL,4328.57595,4329.57595,LOSS,-10.0
2026-06-06 20:30:00,2026-06-06 20:35:00,BUY,4331.70393,4330.70393,LOSS,-10.0
2026-06-06 20:40:00,2026-06-06 20:45:00,SELL,4328.57427,4329.57427,LOSS,-10.0
